392492290	   1	   1	   1	MmL	Mm1L1	   1	139.352
392492290	   1	   2	   2	Mm	Mm1	  70	 26.831
392492290	   1	   3	   3	LL	L1L2	   1	  4.685
392492290	   1	   4	   4	Mp	Mp1	  70	 63.200
392492290	   1	   5	   5	MpMp	Mp2Mp1	  70	 76.581
392492290	   1	   6	   6	L	L1	   1	  5.618
392492290	   1	   7	   7	Mm	Mm2	  50	  5.258
392492290	   1	   8	   8	H	H1	  70	  8.089
392492290	   1	   9	   9	LL	L2L1	   1	  3.841
392492290	   1	  10	  10	Mp	Mp1	  70	  3.271
392492290	   1	  11	  11	LL	L1L2	   1	  2.047
392492290	   1	  12	  12	MpMp	Mp1Mp2	  70	 15.854
392492290	   1	  13	  13	H	H1	  70	  3.319
392492290	   1	  14	  14	Mp	Mp2	  50	 10.270
392492290	   1	  15	  15	LL	L2L1	   1	  2.159
392492290	   1	  16	  16	MmMm	Mm2Mm1	  55	  9.034
392492290	   1	  17	  17	HH	H1H2	  78	 18.662
392492290	   1	  18	  18	MmMm	Mm1Mm2	  55	 12.371
392492290	   1	  19	  19	Mp	Mp2	  50	  3.801
392492290	   1	  20	  20	HH	H1H2	  78	  9.432
392492290	   1	  21	  21	H	H2	  80	 39.214
392492290	   1	  22	  22	MpMp	Mp2Mp1	  70	 21.927
392492290	   1	  23	  23	HMp	H2Mp2	  80	  7.468
392492290	   1	  24	  24	MmMm	Mm2Mm1	  55	  3.409
392492290	   1	  25	  25	MmL	Mm1L2	   1	  3.506
392492290	   1	  26	  26	Mm	Mm1	  50	  3.877
392492290	   1	  27	  27	L	L1	   1	  1.816
392492290	   1	  28	  28	MmMm	Mm1Mm2	  55	  3.395
392492290	   1	  29	  29	H	H2	  70	  4.724
392492290	   1	  30	  30	Mm	Mm2	  50	  5.512
392492290	   1	  31	  31	HMp	H1Mp2	  60	  8.810
392492290	   1	  32	  32	L	L2	   1	  1.817
392492290	   1	  33	  33	HH	H2H1	  78	  7.503
392492290	   1	  34	  34	MmL	Mm2L1	   1	  7.398
392492290	   1	  35	  35	MpMp	Mp1Mp2	  55	  9.908
392492290	   1	  36	  36	HMp	H1Mp1	  80	  8.124
392492290	   1	  37	  37	HH	H2H1	  80	  2.553
392492290	   1	  38	  38	HMp	H2Mp1	  85	  6.796
392492290	   1	  39	  39	MmL	Mm2L2	   1	  4.010
392492290	   1	  40	  40	L	L2	   1	  2.247
392492290	   2	   1	  41	MpMp	Mp2Mp1	  70	 11.788
392492290	   2	   2	  42	LL	L1L2	   1	  2.313
392492290	   2	   3	  43	MmL	Mm1L1	   1	  3.253
392492290	   2	   4	  44	Mm	Mm1	  50	  3.318
392492290	   2	   5	  45	H	H1	  55	 11.227
392492290	   2	   6	  46	Mp	Mp2	  55	  8.334
392492290	   2	   7	  47	L	L1	   1	  1.684
392492290	   2	   8	  48	MmL	Mm2L2	   1	  4.426
392492290	   2	   9	  49	MmMm	Mm1Mm2	  55	  5.063
392492290	   2	  10	  50	HMp	H1Mp1	  80	  3.574
392492290	   2	  11	  51	Mm	Mm1	  50	  2.651
392492290	   2	  12	  52	HH	H2H1	  80	  2.555
392492290	   2	  13	  53	H	H1	  60	  4.525
392492290	   2	  14	  54	LL	L2L1	   1	  2.230
392492290	   2	  15	  55	MmL	Mm2L1	   1	  1.964
392492290	   2	  16	  56	MmMm	Mm2Mm1	  55	  5.497
392492290	   2	  17	  57	L	L2	   1	  1.159
392492290	   2	  18	  58	Mm	Mm2	  50	  2.967
392492290	   2	  19	  59	MpMp	Mp1Mp2	  60	  4.338
392492290	   2	  20	  60	LL	L2L1	   1	  1.560
392492290	   2	  21	  61	Mp	Mp1	  60	  2.811
392492290	   2	  22	  62	MmL	Mm1L2	   1	  1.964
392492290	   2	  23	  63	HMp	H1Mp2	  70	  5.170
392492290	   2	  24	  64	HH	H1H2	  80	  2.502
392492290	   2	  25	  65	MpMp	Mp2Mp1	  80	  2.770
392492290	   2	  26	  66	L	L2	   1	  1.090
392492290	   2	  27	  67	Mm	Mm2	  55	  5.504
392492290	   2	  28	  68	HMp	H2Mp2	  80	  7.324
392492290	   2	  29	  69	MmMm	Mm1Mm2	  55	  9.306
392492290	   2	  30	  70	H	H2	  70	  3.549
392492290	   2	  31	  71	LL	L1L2	   1	  1.997
392492290	   2	  32	  72	Mp	Mp1	  60	  5.995
392492290	   2	  33	  73	MmMm	Mm2Mm1	  55	  3.015
392492290	   2	  34	  74	Mp	Mp2	  50	  3.776
392492290	   2	  35	  75	HMp	H2Mp1	  80	  2.844
392492290	   2	  36	  76	L	L1	   1	  1.226
392492290	   2	  37	  77	MpMp	Mp1Mp2	  70	  7.811
392492290	   2	  38	  78	HH	H2H1	  80	  3.939
392492290	   2	  39	  79	H	H2	  80	  3.353
392492290	   2	  40	  80	HH	H1H2	  80	  3.339
