414156975	   1	   1	   1	MmL	Mm1L1	   8	  8.529
414156975	   1	   2	   2	Mm	Mm1	  45	 11.762
414156975	   1	   3	   3	LL	L1L2	   2	  5.045
414156975	   1	   4	   4	Mp	Mp1	  55	  6.904
414156975	   1	   5	   5	MpMp	Mp2Mp1	  75	  8.685
414156975	   1	   6	   6	L	L1	  25	  6.123
414156975	   1	   7	   7	Mm	Mm2	  10	  5.014
414156975	   1	   8	   8	H	H1	  80	  8.669
414156975	   1	   9	   9	LL	L2L1	   2	  4.045
414156975	   1	  10	  10	Mp	Mp1	  55	  5.311
414156975	   1	  11	  11	LL	L1L2	   2	  7.560
414156975	   1	  12	  12	MpMp	Mp1Mp2	  75	 10.950
414156975	   1	  13	  13	H	H1	  80	  2.687
414156975	   1	  14	  14	Mp	Mp2	  60	  6.888
414156975	   1	  15	  15	LL	L2L1	   2	  6.623
414156975	   1	  16	  16	MmMm	Mm2Mm1	   7	  9.341
414156975	   1	  17	  17	HH	H1H2	  82	 16.152
414156975	   1	  18	  18	MmMm	Mm1Mm2	   7	  8.295
414156975	   1	  19	  19	Mp	Mp2	  52	  4.842
414156975	   1	  20	  20	HH	H1H2	  83	  5.279
414156975	   1	  21	  21	H	H2	  55	  7.263
414156975	   1	  22	  22	MpMp	Mp2Mp1	  82	 11.903
414156975	   1	  23	  23	HMp	H2Mp2	  90	  4.484
414156975	   1	  24	  24	MmMm	Mm2Mm1	   5	 10.669
414156975	   1	  25	  25	MmL	Mm1L2	   1	  3.686
414156975	   1	  26	  26	Mm	Mm1	  49	  4.264
414156975	   1	  27	  27	L	L1	  35	  9.325
414156975	   1	  28	  28	MmMm	Mm1Mm2	  10	  3.530
414156975	   1	  29	  29	H	H2	  65	  7.592
414156975	   1	  30	  30	Mm	Mm2	  40	  3.484
414156975	   1	  31	  31	HMp	H1Mp2	  81	 15.933
414156975	   1	  32	  32	L	L2	  10	  8.779
414156975	   1	  33	  33	HH	H2H1	  85	 17.714
414156975	   1	  34	  34	MmL	Mm2L1	  10	 11.559
414156975	   1	  35	  35	MpMp	Mp1Mp2	  80	  2.952
414156975	   1	  36	  36	HMp	H1Mp1	  86	  4.109
414156975	   1	  37	  37	HH	H2H1	  85	  5.827
414156975	   1	  38	  38	HMp	H2Mp1	  86	  2.547
414156975	   1	  39	  39	MmL	Mm2L2	   5	  5.092
414156975	   1	  40	  40	L	L2	  10	  3.780
414156975	   2	   1	  41	MpMp	Mp2Mp1	  85	  3.874
414156975	   2	   2	  42	LL	L1L2	   1	  3.061
414156975	   2	   3	  43	MmL	Mm1L1	   3	  4.827
414156975	   2	   4	  44	Mm	Mm1	  40	  3.421
414156975	   2	   5	  45	H	H1	  80	  4.374
414156975	   2	   6	  46	Mp	Mp2	  58	  5.905
414156975	   2	   7	  47	L	L1	  20	  5.452
414156975	   2	   8	  48	MmL	Mm2L2	   1	  6.154
414156975	   2	   9	  49	MmMm	Mm1Mm2	  30	  6.764
414156975	   2	  10	  50	HMp	H1Mp1	  78	  7.232
414156975	   2	  11	  51	Mm	Mm1	  45	  4.077
414156975	   2	  12	  52	HH	H2H1	  89	  6.405
414156975	   2	  13	  53	H	H1	  80	  2.921
414156975	   2	  14	  54	LL	L2L1	  15	 10.653
414156975	   2	  15	  55	MmL	Mm2L1	  10	  4.186
414156975	   2	  16	  56	MmMm	Mm2Mm1	  18	  5.483
414156975	   2	  17	  57	L	L2	  17	  7.420
414156975	   2	  18	  58	Mm	Mm2	  40	 10.372
414156975	   2	  19	  59	MpMp	Mp1Mp2	  70	  8.920
414156975	   2	  20	  60	LL	L2L1	   6	  6.232
414156975	   2	  21	  61	Mp	Mp1	  55	  3.062
414156975	   2	  22	  62	MmL	Mm1L2	   6	  6.560
414156975	   2	  23	  63	HMp	H1Mp2	  80	  4.061
414156975	   2	  24	  64	HH	H1H2	  85	  5.686
414156975	   2	  25	  65	MpMp	Mp2Mp1	  80	  7.077
414156975	   2	  26	  66	L	L2	  20	  2.328
414156975	   2	  27	  67	Mm	Mm2	  40	  1.999
414156975	   2	  28	  68	HMp	H2Mp2	  90	  8.638
414156975	   2	  29	  69	MmMm	Mm1Mm2	  20	  3.827
414156975	   2	  30	  70	H	H2	  65	  8.450
414156975	   2	  31	  71	LL	L1L2	   1	  3.265
414156975	   2	  32	  72	Mp	Mp1	  60	  3.764
414156975	   2	  33	  73	MmMm	Mm2Mm1	  30	  7.420
414156975	   2	  34	  74	Mp	Mp2	  60	  5.482
414156975	   2	  35	  75	HMp	H2Mp1	  68	  7.576
414156975	   2	  36	  76	L	L1	  20	  6.342
414156975	   2	  37	  77	MpMp	Mp1Mp2	  80	  5.108
414156975	   2	  38	  78	HH	H2H1	  88	  4.405
414156975	   2	  39	  79	H	H2	  65	  3.452
414156975	   2	  40	  80	HH	H1H2	  92	  2.890
