772143997	   1	   1	   1	MpMp	Mp2Mp1	  80	 12.638
772143997	   1	   2	   2	LL	L1L2	   0	  2.965
772143997	   1	   3	   3	MmL	Mm1L1	   0	  3.264
772143997	   1	   4	   4	Mm	Mm1	  50	  4.567
772143997	   1	   5	   5	H	H1	  80	  4.416
772143997	   1	   6	   6	Mp	Mp2	  50	  9.884
772143997	   1	   7	   7	L	L1	   0	  3.155
772143997	   1	   8	   8	MmL	Mm2L2	   0	  3.745
772143997	   1	   9	   9	MmMm	Mm1Mm2	  30	160.000
772143997	   1	  10	  10	HMp	H1Mp1	  90	 15.613
772143997	   1	  11	  11	Mm	Mm1	  50	 15.212
772143997	   1	  12	  12	HH	H2H1	 100	  3.705
772143997	   1	  13	  13	H	H1	  60	  3.896
772143997	   1	  14	  14	LL	L2L1	   0	 67.697
772143997	   1	  15	  15	MmL	Mm2L1	   0	  3.735
772143997	   1	  16	  16	MmMm	Mm2Mm1	  30	 11.567
772143997	   1	  17	  17	L	L2	   0	  1.983
772143997	   1	  18	  18	Mm	Mm2	   3	  7.060
772143997	   1	  19	  19	MpMp	Mp1Mp2	  70	154.622
772143997	   1	  20	  20	LL	L2L1	   0	  2.784
772143997	   1	  21	  21	Mp	Mp1	  70	 41.059
772143997	   1	  22	  22	MmL	Mm1L2	  10	  6.029
772143997	   1	  23	  23	HMp	H1Mp2	  80	 13.900
772143997	   1	  24	  24	HH	H1H2	 100	  3.115
772143997	   1	  25	  25	MpMp	Mp2Mp1	  80	  4.506
772143997	   1	  26	  26	L	L2	   0	  4.797
772143997	   1	  27	  27	Mm	Mm2	  30	  3.635
772143997	   1	  28	  28	HMp	H2Mp2	 100	  5.048
772143997	   1	  29	  29	MmMm	Mm1Mm2	  40	 10.314
772143997	   1	  30	  30	H	H2	 100	  2.324
772143997	   1	  31	  31	LL	L1L2	   0	  3.054
772143997	   1	  32	  32	Mp	Mp1	  70	  6.179
772143997	   1	  33	  33	MmMm	Mm2Mm1	  30	108.626
772143997	   1	  34	  34	Mp	Mp2	  60	  6.960
772143997	   1	  35	  35	HMp	H2Mp1	  90	 25.647
772143997	   1	  36	  36	L	L1	   0	  2.534
772143997	   1	  37	  37	MpMp	Mp1Mp2	  70	  3.655
772143997	   1	  38	  38	HH	H2H1	 100	  4.647
772143997	   1	  39	  39	H	H2	 100	  1.812
772143997	   1	  40	  40	HH	H1H2	 100	  1.873
772143997	   2	   1	  41	MpMp	Mp1Mp2	  70	  2.734
772143997	   2	   2	  42	LL	L2L1	   0	  1.713
772143997	   2	   3	  43	L	L2	   0	  1.301
772143997	   2	   4	  44	MpMp	Mp2Mp1	  70	  6.119
772143997	   2	   5	  45	LL	L1L2	   0	  8.462
772143997	   2	   6	  46	Mp	Mp2	  60	  2.804
772143997	   2	   7	  47	HMp	H2Mp2	  80	  9.514
772143997	   2	   8	  48	Mp	Mp1	  60	  3.305
772143997	   2	   9	  49	H	H1	  90	  3.625
772143997	   2	  10	  50	Mm	Mm1	  50	  2.664
772143997	   2	  11	  51	MpMp	Mp2Mp1	  60	 19.318
772143997	   2	  12	  52	HMp	H2Mp1	  90	  7.080
772143997	   2	  13	  53	L	L2	   0	  1.492
772143997	   2	  14	  54	H	H2	 100	  2.544
772143997	   2	  15	  55	MmL	Mm2L2	  30	  4.196
772143997	   2	  16	  56	LL	L2L1	   0	  3.745
772143997	   2	  17	  57	MmMm	Mm2Mm1	  40	  5.799
772143997	   2	  18	  58	L	L1	   0	  1.522
772143997	   2	  19	  59	H	H1	  90	  2.934
772143997	   2	  20	  60	MmL	Mm1L1	  10	162.674
772143997	   2	  21	  61	MmMm	Mm1Mm2	  40	  5.838
772143997	   2	  22	  62	HH	H1H2	  90	  3.535
772143997	   2	  23	  63	Mm	Mm1	  50	  6.079
772143997	   2	  24	  64	Mp	Mp2	  50	  2.784
772143997	   2	  25	  65	MmL	Mm1L2	  10	  5.498
772143997	   2	  26	  66	HH	H2H1	 100	 13.329
772143997	   2	  27	  67	MmMm	Mm1Mm2	  40	 10.586
772143997	   2	  28	  68	Mm	Mm2	  50	  6.188
772143997	   2	  29	  69	HMp	H1Mp1	  90	236.961
772143997	   2	  30	  70	Mp	Mp1	  60	  4.967
772143997	   2	  31	  71	H	H2	 100	  1.973
772143997	   2	  32	  72	HMp	H1Mp2	  90	 79.765
772143997	   2	  33	  73	MmMm	Mm2Mm1	  30	  5.979
772143997	   2	  34	  74	HH	H2H1	 100	 57.803
772143997	   2	  35	  75	LL	L1L2	   0	  2.433
772143997	   2	  36	  76	MmL	Mm2L1	  40	 65.795
772143997	   2	  37	  77	L	L1	   0	  2.784
772143997	   2	  38	  78	HH	H1H2	 100	  2.804
772143997	   2	  39	  79	MpMp	Mp1Mp2	  70	 45.846
772143997	   2	  40	  80	Mm	Mm2	  30	 21.160
