895554940	   1	   1	   1	MmL	Mm1L1	   5	 14.082
895554940	   1	   2	   2	Mm	Mm1	  20	  6.893
895554940	   1	   3	   3	LL	L1L2	   5	  7.941
895554940	   1	   4	   4	Mp	Mp1	  90	  6.626
895554940	   1	   5	   5	MpMp	Mp2Mp1	  70	 10.965
895554940	   1	   6	   6	L	L1	   5	  3.070
895554940	   1	   7	   7	Mm	Mm2	  20	  5.937
895554940	   1	   8	   8	H	H1	 100	  4.652
895554940	   1	   9	   9	LL	L2L1	   0	 17.939
895554940	   1	  10	  10	Mp	Mp1	  80	  2.723
895554940	   1	  11	  11	LL	L1L2	   5	  4.901
895554940	   1	  12	  12	MpMp	Mp1Mp2	  90	  6.954
895554940	   1	  13	  13	H	H1	 100	  4.652
895554940	   1	  14	  14	Mp	Mp2	  90	  3.034
895554940	   1	  15	  15	LL	L2L1	   0	  7.499
895554940	   1	  16	  16	MmMm	Mm2Mm1	  10	  5.508
895554940	   1	  17	  17	HH	H1H2	 100	  3.983
895554940	   1	  18	  18	MmMm	Mm1Mm2	  20	  4.698
895554940	   1	  19	  19	Mp	Mp2	  70	  3.438
895554940	   1	  20	  20	HH	H1H2	 100	  3.563
895554940	   1	  21	  21	H	H2	 100	  2.178
895554940	   1	  22	  22	MpMp	Mp2Mp1	  80	  9.382
895554940	   1	  23	  23	HMp	H2Mp2	  90	  6.877
895554940	   1	  24	  24	MmMm	Mm2Mm1	  10	 12.416
895554940	   1	  25	  25	MmL	Mm1L2	  20	  3.236
895554940	   1	  26	  26	Mm	Mm1	  30	  2.816
895554940	   1	  27	  27	L	L1	  10	  2.536
895554940	   1	  28	  28	MmMm	Mm1Mm2	  10	 57.286
895554940	   1	  29	  29	H	H2	 100	  2.225
895554940	   1	  30	  30	Mm	Mm2	  10	  2.194
895554940	   1	  31	  31	HMp	H1Mp2	  80	  4.932
895554940	   1	  32	  32	L	L2	  10	  3.345
895554940	   1	  33	  33	HH	H2H1	 100	  3.174
895554940	   1	  34	  34	MmL	Mm2L1	  10	  6.861
895554940	   1	  35	  35	MpMp	Mp1Mp2	  90	 15.637
895554940	   1	  36	  36	HMp	H1Mp1	 100	  3.127
895554940	   1	  37	  37	HH	H2H1	 100	  2.163
895554940	   1	  38	  38	HMp	H2Mp1	 100	  1.913
895554940	   1	  39	  39	MmL	Mm2L2	  10	  2.443
895554940	   1	  40	  40	L	L2	  10	  2.427
895554940	   2	   1	  41	MpMp	Mp2Mp1	 100	  2.769
895554940	   2	   2	  42	LL	L1L2	  10	 13.924
895554940	   2	   3	  43	MmL	Mm1L1	  10	  2.365
895554940	   2	   4	  44	Mm	Mm1	  20	  2.521
895554940	   2	   5	  45	H	H1	 100	  7.686
895554940	   2	   6	  46	Mp	Mp2	  80	  2.380
895554940	   2	   7	  47	L	L1	  10	  2.022
895554940	   2	   8	  48	MmL	Mm2L2	  10	  2.148
895554940	   2	   9	  49	MmMm	Mm1Mm2	  20	  3.080
895554940	   2	  10	  50	HMp	H1Mp1	 100	 10.782
895554940	   2	  11	  51	Mm	Mm1	  30	  2.225
895554940	   2	  12	  52	HH	H2H1	 100	 26.963
895554940	   2	  13	  53	H	H1	 100	  1.621
895554940	   2	  14	  54	LL	L2L1	  10	  1.966
895554940	   2	  15	  55	MmL	Mm2L1	  10	  1.857
895554940	   2	  16	  56	MmMm	Mm2Mm1	  10	  3.885
895554940	   2	  17	  57	L	L2	  10	  1.763
895554940	   2	  18	  58	Mm	Mm2	  20	  2.044
895554940	   2	  19	  59	MpMp	Mp1Mp2	 100	  2.169
895554940	   2	  20	  60	LL	L2L1	   0	  2.154
895554940	   2	  21	  61	Mp	Mp1	 100	  2.918
895554940	   2	  22	  62	MmL	Mm1L2	   0	  2.434
895554940	   2	  23	  63	HMp	H1Mp2	 100	  1.919
895554940	   2	  24	  64	HH	H1H2	 100	  2.263
895554940	   2	  25	  65	MpMp	Mp2Mp1	  70	  4.650
895554940	   2	  26	  66	L	L2	   0	  5.774
895554940	   2	  27	  67	Mm	Mm2	  10	  1.654
895554940	   2	  28	  68	HMp	H2Mp2	 100	  1.935
895554940	   2	  29	  69	MmMm	Mm1Mm2	  10	 11.718
895554940	   2	  30	  70	H	H2	 100	  1.639
895554940	   2	  31	  71	LL	L1L2	   0	  1.935
895554940	   2	  32	  72	Mp	Mp1	 100	  2.606
895554940	   2	  33	  73	MmMm	Mm2Mm1	  10	  3.183
895554940	   2	  34	  74	Mp	Mp2	  80	  5.789
895554940	   2	  35	  75	HMp	H2Mp1	 100	  1.810
895554940	   2	  36	  76	L	L1	   0	  2.216
895554940	   2	  37	  77	MpMp	Mp1Mp2	  90	  3.355
895554940	   2	  38	  78	HH	H2H1	 100	  1.732
895554940	   2	  39	  79	H	H2	 100	  1.279
895554940	   2	  40	  80	HH	H1H2	 100	  1.576
