190626222	   1	   1	   1	MmL	Mm1L1	  70	 55.797
190626222	   1	   2	   2	Mm	Mm1	  50	  4.141
190626222	   1	   3	   3	LL	L1L2	  40	 27.797
190626222	   1	   4	   4	Mp	Mp1	  70	  4.641
190626222	   1	   5	   5	MpMp	Mp2Mp1	  80	  8.031
190626222	   1	   6	   6	L	L1	  70	  2.359
190626222	   1	   7	   7	Mm	Mm2	  80	  2.626
190626222	   1	   8	   8	H	H1	  80	  2.812
190626222	   1	   9	   9	LL	L2L1	  40	  6.781
190626222	   1	  10	  10	Mp	Mp1	  70	  4.485
190626222	   1	  11	  11	LL	L1L2	  40	  2.219
190626222	   1	  12	  12	MpMp	Mp1Mp2	  60	  5.438
190626222	   1	  13	  13	H	H1	  80	  1.890
190626222	   1	  14	  14	Mp	Mp2	  70	  2.297
190626222	   1	  15	  15	LL	L2L1	  40	  1.719
190626222	   1	  16	  16	MmMm	Mm2Mm1	  70	  2.515
190626222	   1	  17	  17	HH	H1H2	  90	  4.969
190626222	   1	  18	  18	MmMm	Mm1Mm2	  60	  3.500
190626222	   1	  19	  19	Mp	Mp2	  70	  2.156
190626222	   1	  20	  20	HH	H1H2	  90	  1.969
190626222	   1	  21	  21	H	H2	  80	  1.516
190626222	   1	  22	  22	MpMp	Mp2Mp1	  90	  3.500
190626222	   1	  23	  23	HMp	H2Mp2	  90	  1.891
190626222	   1	  24	  24	MmMm	Mm2Mm1	  60	  5.703
190626222	   1	  25	  25	MmL	Mm1L2	  30	  4.547
190626222	   1	  26	  26	Mm	Mm1	  50	  2.687
190626222	   1	  27	  27	L	L1	  70	  2.235
190626222	   1	  28	  28	MmMm	Mm1Mm2	  60	  2.172
190626222	   1	  29	  29	H	H2	  80	  1.500
190626222	   1	  30	  30	Mm	Mm2	  80	  1.312
190626222	   1	  31	  31	HMp	H1Mp2	  90	  2.141
190626222	   1	  32	  32	L	L2	  40	  3.672
190626222	   1	  33	  33	HH	H2H1	  90	  1.766
190626222	   1	  34	  34	MmL	Mm2L1	  90	  4.703
190626222	   1	  35	  35	MpMp	Mp1Mp2	  80	  3.031
190626222	   1	  36	  36	HMp	H1Mp1	  90	  1.953
190626222	   1	  37	  37	HH	H2H1	  90	  1.203
190626222	   1	  38	  38	HMp	H2Mp1	  90	  1.406
190626222	   1	  39	  39	MmL	Mm2L2	  60	  3.750
190626222	   1	  40	  40	L	L2	  40	  2.235
190626222	   2	   1	  41	MpMp	Mp2Mp1	  90	  2.172
190626222	   2	   2	  42	LL	L1L2	  40	  3.563
190626222	   2	   3	  43	MmL	Mm1L1	  60	  2.078
190626222	   2	   4	  44	Mm	Mm1	  50	  2.109
190626222	   2	   5	  45	H	H1	  80	  1.547
190626222	   2	   6	  46	Mp	Mp2	  80	  1.562
190626222	   2	   7	  47	L	L1	  80	  2.078
190626222	   2	   8	  48	MmL	Mm2L2	  60	  2.875
190626222	   2	   9	  49	MmMm	Mm1Mm2	  60	  3.094
190626222	   2	  10	  50	HMp	H1Mp1	  90	  3.391
190626222	   2	  11	  51	Mm	Mm1	  50	  2.157
190626222	   2	  12	  52	HH	H2H1	  90	  2.421
190626222	   2	  13	  53	H	H1	  80	  2.750
190626222	   2	  14	  54	LL	L2L1	  60	  4.704
190626222	   2	  15	  55	MmL	Mm2L1	  90	  2.875
190626222	   2	  16	  56	MmMm	Mm2Mm1	  70	  2.172
190626222	   2	  17	  57	L	L2	  40	  1.719
190626222	   2	  18	  58	Mm	Mm2	  80	  3.984
190626222	   2	  19	  59	MpMp	Mp1Mp2	  90	  2.000
190626222	   2	  20	  60	LL	L2L1	  60	  4.000
190626222	   2	  21	  61	Mp	Mp1	  80	  2.641
190626222	   2	  22	  62	MmL	Mm1L2	  30	  7.547
190626222	   2	  23	  63	HMp	H1Mp2	  90	  1.688
190626222	   2	  24	  64	HH	H1H2	  90	  2.141
190626222	   2	  25	  65	MpMp	Mp2Mp1	  90	  1.922
190626222	   2	  26	  66	L	L2	  40	  2.906
190626222	   2	  27	  67	Mm	Mm2	  80	  2.156
190626222	   2	  28	  68	HMp	H2Mp2	  90	  1.625
190626222	   2	  29	  69	MmMm	Mm1Mm2	  60	  1.922
190626222	   2	  30	  70	H	H2	  80	  4.922
190626222	   2	  31	  71	LL	L1L2	  60	  5.234
190626222	   2	  32	  72	Mp	Mp1	  80	  1.578
190626222	   2	  33	  73	MmMm	Mm2Mm1	  60	  6.235
190626222	   2	  34	  74	Mp	Mp2	  80	  1.640
190626222	   2	  35	  75	HMp	H2Mp1	  90	  1.657
190626222	   2	  36	  76	L	L1	  80	  3.297
190626222	   2	  37	  77	MpMp	Mp1Mp2	  90	  3.578
190626222	   2	  38	  78	HH	H2H1	  90	  1.735
190626222	   2	  39	  79	H	H2	  80	  1.515
190626222	   2	  40	  80	HH	H1H2	  90	  4.032
