377655473	   1	   1	   1	MmL	Mm1L1	   1	  8.678
377655473	   1	   2	   2	Mm	Mm1	  20	  4.305
377655473	   1	   3	   3	LL	L1L2	   1	  2.246
377655473	   1	   4	   4	Mp	Mp1	  50	  6.056
377655473	   1	   5	   5	MpMp	Mp2Mp1	  70	  3.867
377655473	   1	   6	   6	L	L1	   1	  4.477
377655473	   1	   7	   7	Mm	Mm2	  30	  3.957
377655473	   1	   8	   8	H	H1	  80	  3.546
377655473	   1	   9	   9	LL	L2L1	   1	  2.947
377655473	   1	  10	  10	Mp	Mp1	  50	  3.896
377655473	   1	  11	  11	LL	L1L2	   1	  2.699
377655473	   1	  12	  12	MpMp	Mp1Mp2	  70	  5.047
377655473	   1	  13	  13	H	H1	  80	  2.027
377655473	   1	  14	  14	Mp	Mp2	  60	  9.327
377655473	   1	  15	  15	LL	L2L1	   1	  1.917
377655473	   1	  16	  16	MmMm	Mm2Mm1	  20	  6.346
377655473	   1	  17	  17	HH	H1H2	 100	  3.456
377655473	   1	  18	  18	MmMm	Mm1Mm2	  20	  3.847
377655473	   1	  19	  19	Mp	Mp2	  60	  3.226
377655473	   1	  20	  20	HH	H1H2	 100	  3.116
377655473	   1	  21	  21	H	H2	  70	  3.377
377655473	   1	  22	  22	MpMp	Mp2Mp1	  70	  3.457
377655473	   1	  23	  23	HMp	H2Mp2	  80	  4.057
377655473	   1	  24	  24	MmMm	Mm2Mm1	  20	 10.249
377655473	   1	  25	  25	MmL	Mm1L2	   1	  3.267
377655473	   1	  26	  26	Mm	Mm1	  30	  3.926
377655473	   1	  27	  27	L	L1	   1	  2.586
377655473	   1	  28	  28	MmMm	Mm1Mm2	  20	  9.177
377655473	   1	  29	  29	H	H2	  70	  7.767
377655473	   1	  30	  30	Mm	Mm2	  35	  7.552
377655473	   1	  31	  31	HMp	H1Mp2	 100	  8.156
377655473	   1	  32	  32	L	L2	   1	  2.847
377655473	   1	  33	  33	HH	H2H1	 100	  2.867
377655473	   1	  34	  34	MmL	Mm2L1	  10	  4.916
377655473	   1	  35	  35	MpMp	Mp1Mp2	  70	  3.066
377655473	   1	  36	  36	HMp	H1Mp1	  80	  3.488
377655473	   1	  37	  37	HH	H2H1	  90	  3.257
377655473	   1	  38	  38	HMp	H2Mp1	  80	  3.246
377655473	   1	  39	  39	MmL	Mm2L2	  10	  5.698
377655473	   1	  40	  40	L	L2	   1	  2.046
377655473	   2	   1	  41	MpMp	Mp2Mp1	  70	  2.729
377655473	   2	   2	  42	LL	L1L2	   1	  2.737
377655473	   2	   3	  43	MmL	Mm1L1	  10	  3.765
377655473	   2	   4	  44	Mm	Mm1	  30	  2.766
377655473	   2	   5	  45	H	H1	  70	  4.838
377655473	   2	   6	  46	Mp	Mp2	  60	  2.276
377655473	   2	   7	  47	L	L1	  10	  2.707
377655473	   2	   8	  48	MmL	Mm2L2	  10	  3.565
377655473	   2	   9	  49	MmMm	Mm1Mm2	  30	  2.697
377655473	   2	  10	  50	HMp	H1Mp1	  70	  4.846
377655473	   2	  11	  51	Mm	Mm1	  40	  6.555
377655473	   2	  12	  52	HH	H2H1	  80	  8.077
377655473	   2	  13	  53	H	H1	  70	  3.098
377655473	   2	  14	  54	LL	L2L1	   1	  2.016
377655473	   2	  15	  55	MmL	Mm2L1	  20	  3.584
377655473	   2	  16	  56	MmMm	Mm2Mm1	  30	  2.387
377655473	   2	  17	  57	L	L2	  10	  4.596
377655473	   2	  18	  58	Mm	Mm2	  40	  5.586
377655473	   2	  19	  59	MpMp	Mp1Mp2	  60	  2.217
377655473	   2	  20	  60	LL	L2L1	   1	  2.547
377655473	   2	  21	  61	Mp	Mp1	  50	  3.926
377655473	   2	  22	  62	MmL	Mm1L2	  20	  4.656
377655473	   2	  23	  63	HMp	H1Mp2	  90	  4.006
377655473	   2	  24	  64	HH	H1H2	 100	  2.316
377655473	   2	  25	  65	MpMp	Mp2Mp1	  70	  4.877
377655473	   2	  26	  66	L	L2	   1	  4.086
377655473	   2	  27	  67	Mm	Mm2	  40	  3.039
377655473	   2	  28	  68	HMp	H2Mp2	  80	  2.997
377655473	   2	  29	  69	MmMm	Mm1Mm2	  30	  4.136
377655473	   2	  30	  70	H	H2	  65	  4.006
377655473	   2	  31	  71	LL	L1L2	   1	  4.867
377655473	   2	  32	  72	Mp	Mp1	  50	  2.637
377655473	   2	  33	  73	MmMm	Mm2Mm1	  30	  3.376
377655473	   2	  34	  74	Mp	Mp2	  60	  4.726
377655473	   2	  35	  75	HMp	H2Mp1	  80	  5.107
377655473	   2	  36	  76	L	L1	  15	  3.409
377655473	   2	  37	  77	MpMp	Mp1Mp2	  70	  6.126
377655473	   2	  38	  78	HH	H2H1	  80	  4.287
377655473	   2	  39	  79	H	H2	  70	  3.575
377655473	   2	  40	  80	HH	H1H2	  90	  2.237
