050112327	   1	   1	   1	MmL	Mm1L1	   0	  3.806
050112327	   1	   2	   2	Mm	Mm1	   1	  7.111
050112327	   1	   3	   3	LL	L1L2	   1	  3.265
050112327	   1	   4	   4	Mp	Mp1	 100	 55.902
050112327	   1	   5	   5	MpMp	Mp2Mp1	 100	  4.056
050112327	   1	   6	   6	L	L1	   0	  7.481
050112327	   1	   7	   7	Mm	Mm2	  20	  3.835
050112327	   1	   8	   8	H	H1	 100	  5.328
050112327	   1	   9	   9	LL	L2L1	   1	  6.199
050112327	   1	  10	  10	Mp	Mp1	 100	  3.065
050112327	   1	  11	  11	LL	L1L2	   0	  3.745
050112327	   1	  12	  12	MpMp	Mp1Mp2	  90	  5.769
050112327	   1	  13	  13	H	H1	 100	  4.256
050112327	   1	  14	  14	Mp	Mp2	  90	  5.418
050112327	   1	  15	  15	LL	L2L1	   1	  6.009
050112327	   1	  16	  16	MmMm	Mm2Mm1	  20	  6.570
050112327	   1	  17	  17	HH	H1H2	 100	 16.884
050112327	   1	  18	  18	MmMm	Mm1Mm2	  50	 11.657
050112327	   1	  19	  19	Mp	Mp2	  90	  8.162
050112327	   1	  20	  20	HH	H1H2	 100	  4.036
050112327	   1	  21	  21	H	H2	 100	  2.835
050112327	   1	  22	  22	MpMp	Mp2Mp1	 100	  5.778
050112327	   1	  23	  23	HMp	H2Mp2	 100	  2.904
050112327	   1	  24	  24	MmMm	Mm2Mm1	  40	  8.202
050112327	   1	  25	  25	MmL	Mm1L2	  10	  6.069
050112327	   1	  26	  26	Mm	Mm1	  10	  2.945
050112327	   1	  27	  27	L	L1	   1	  4.046
050112327	   1	  28	  28	MmMm	Mm1Mm2	  20	 12.127
050112327	   1	  29	  29	H	H2	 100	  6.710
050112327	   1	  30	  30	Mm	Mm2	  10	  3.105
050112327	   1	  31	  31	HMp	H1Mp2	 100	  3.205
050112327	   1	  32	  32	L	L2	   1	  2.533
050112327	   1	  33	  33	HH	H2H1	 100	  3.335
050112327	   1	  34	  34	MmL	Mm2L1	   1	 39.468
050112327	   1	  35	  35	MpMp	Mp1Mp2	 100	  7.281
050112327	   1	  36	  36	HMp	H1Mp1	 100	  2.564
050112327	   1	  37	  37	HH	H2H1	 100	  2.373
050112327	   1	  38	  38	HMp	H2Mp1	 100	  2.524
050112327	   1	  39	  39	MmL	Mm2L2	   1	  5.859
050112327	   1	  40	  40	L	L2	   1	  2.353
050112327	   2	   1	  41	MpMp	Mp2Mp1	 100	 15.963
050112327	   2	   2	  42	LL	L1L2	   1	  2.384
050112327	   2	   3	  43	MmL	Mm1L1	  10	  3.826
050112327	   2	   4	  44	Mm	Mm1	  10	  3.795
050112327	   2	   5	  45	H	H1	 100	  2.945
050112327	   2	   6	  46	Mp	Mp2	 100	 16.804
050112327	   2	   7	  47	L	L1	   1	  1.903
050112327	   2	   8	  48	MmL	Mm2L2	   1	 17.315
050112327	   2	   9	  49	MmMm	Mm1Mm2	  20	 47.129
050112327	   2	  10	  50	HMp	H1Mp1	 100	  5.558
050112327	   2	  11	  51	Mm	Mm1	  10	 12.799
050112327	   2	  12	  52	HH	H2H1	 100	  2.894
050112327	   2	  13	  53	H	H1	 100	  2.153
050112327	   2	  14	  54	LL	L2L1	   1	  1.983
050112327	   2	  15	  55	MmL	Mm2L1	   1	  4.066
050112327	   2	  16	  56	MmMm	Mm2Mm1	   5	  4.907
050112327	   2	  17	  57	L	L2	   1	  2.364
050112327	   2	  18	  58	Mm	Mm2	   5	  2.884
050112327	   2	  19	  59	MpMp	Mp1Mp2	 100	  9.404
050112327	   2	  20	  60	LL	L2L1	   1	  2.964
050112327	   2	  21	  61	Mp	Mp1	 100	  2.304
050112327	   2	  22	  62	MmL	Mm1L2	   1	  3.054
050112327	   2	  23	  63	HMp	H1Mp2	 100	  5.378
050112327	   2	  24	  64	HH	H1H2	 100	  2.914
050112327	   2	  25	  65	MpMp	Mp2Mp1	 100	  3.956
050112327	   2	  26	  66	L	L2	   1	  1.622
050112327	   2	  27	  67	Mm	Mm2	   5	  4.076
050112327	   2	  28	  68	HMp	H2Mp2	 100	  3.265
050112327	   2	  29	  69	MmMm	Mm1Mm2	   5	  7.782
050112327	   2	  30	  70	H	H2	 100	  2.283
050112327	   2	  31	  71	LL	L1L2	   1	  1.823
050112327	   2	  32	  72	Mp	Mp1	 100	  2.854
050112327	   2	  33	  73	MmMm	Mm2Mm1	   5	  7.110
050112327	   2	  34	  74	Mp	Mp2	 100	  2.294
050112327	   2	  35	  75	HMp	H2Mp1	 100	  7.921
050112327	   2	  36	  76	L	L1	   1	  2.744
050112327	   2	  37	  77	MpMp	Mp1Mp2	 100	  2.653
050112327	   2	  38	  78	HH	H2H1	 100	  2.404
050112327	   2	  39	  79	H	H2	 100	  2.013
050112327	   2	  40	  80	HH	H1H2	 100	  2.504
