3, 3,  -3, -3,  -1, -1, -1, -3,  3, 1, 3, 1,  939669428, Mon Oct 11 14:17:08 1999

3, 3,  -3, -3,  1, -1, 1, -1,  3, 1, 3, 1,  939669807, Mon Oct 11 14:23:27 1999

3, 3,  -3, -3,  1, 1, 1, -1,  -1, 1, 1, -1,  939675077, Mon Oct 11 15:51:17 1999

3, 3,  -3, -3,  1, -1, -1, -1,  1, 1, 1, 1,  939675511, Mon Oct 11 15:58:31 1999

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, 1, -1,  939680808, Mon Oct 11 17:26:48 1999

3, 3,  -3, -3,  1, -1, -1, -1,  -1, -1, 3, 3,  939683720, Mon Oct 11 18:15:20 1999

3, 3,  -3, -3,  1, 3, -1, -1,  1, -1, -1, 1,  939687494, Mon Oct 11 19:18:14 1999

3, 3,  -3, -3,  1, 1, 1, 1,  1, 1, 1, 1,  939692032, Mon Oct 11 20:33:52 1999

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  939692843, Mon Oct 11 20:47:23 1999

3, 3,  -3, -3,  1, 1, -1, -1,  1, -1, 1, -1,  939693192, Mon Oct 11 20:53:12 1999

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, -1, -1,  939693343, Mon Oct 11 20:55:43 1999

3, 3,  -3, -3,  1, -1, -1, -1,  1, 1, 1, 1,  939694372, Mon Oct 11 21:12:52 1999

3, 3,  -3, -3,  -1, -1, 1, 1,  1, 1, -1, -1,  939694505, Mon Oct 11 21:15:05 1999

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  939696915, Mon Oct 11 21:55:15 1999

3, 3,  -3, -3,  -3, -3, 1, 1,  3, 3, 3, -3,  939697341, Mon Oct 11 22:02:21 1999

, ,  , ,  , , , ,  , , , ,  939698877, Mon Oct 11 22:27:57 1999

3, 3,  -3, -3,  -1, -1, -1, -1,  1, -1, 1, 1,  939700206, Mon Oct 11 22:50:06 1999

3, 1,  -3, -3,  1, 1, -1, 1,  -1, -1, 1, 1,  939700304, Mon Oct 11 22:51:44 1999

3, 1,  -3, -1,  -1, -1, 1, 1,  1, 1, 1, -1,  939700629, Mon Oct 11 22:57:09 1999

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  939700883, Mon Oct 11 23:01:23 1999

3, 3,  -3, -3,  -1, -1, -1, 1,  1, 1, 1, -1,  939700897, Mon Oct 11 23:01:37 1999

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  939702001, Mon Oct 11 23:20:01 1999

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  939702200, Mon Oct 11 23:23:20 1999

3, 3,  -3, -3,  1, -1, 1, -1,  1, -1, 1, -1,  939702342, Mon Oct 11 23:25:42 1999

3, 3,  -3, -1,  -1, -1, 1, 1,  1, 1, -1, -1,  939704339, Mon Oct 11 23:58:59 1999

3, 3,  -3, -3,  -3, -3, 1, 1,  3, 3, 3, -3,  939707925, Tue Oct 12  0:58:45 1999

