1 .650
1 .600
1 .750
1 .700
1 .775
1 .700
1 .650
1 .675
1 .550
1 .650
1 .700
1 .600
1 .625
1 .525
1 .500
1 .675
1 .625
1 .725
1 .525
1 .525
1 .825
2 .875
2 .450
2 .625
2 .675
2 .600
2 .625
2 .750
2 .625
2 .825
2 .575
2 .625
2 .575
2 .725
2 .800
2 .875
2 .775
2 .650
2 .650
2 .675
2 .400
2 .775
3 .775
3 .700
3 .750
3 .475
3 .775
3 .600
3 .750
3 .550
3 .625
3 .925
3 .625
3 .600
3 .750
3 .700
3 .800
3 .875
3 .600
3 .775
3 .675
3 .750
3 .775
