70  44.1
43  37.5
41  42.7
57  42.5
50  36.8
60  41.5
68  46.1
41  36.4
60  46.3
48  45.1
57  37.6
59  39.9
64  46.1
66  40.8
48  41.0
54  37.8
59  43.2
72  45.7
39  38.6
60  43.0
52  38.9
38  36.9
72  43.8
42  44.1
67  49.1
37  40.6
45  41.6
70  41.7
57  41.0
63  47.7
46  38.4
39  38.4
51  39.9
40  37.7
42  42.7
58  37.6
70  41.7
38  41.4
57  42.7
39  38.0
59  45.9
40  39.1
41  33.5
67  49.2
59  40.3
42  35.8
56  40.6
45  40.9
56  45.2
54  43.8
