 1 1 9.6
 2 1 13.7
 3 1 10.6
 4 1 10.7
 5 1 10.4
 6 1 11.7
 7 1 11.6
 8 1 10.9
 9 1 11.3
 10 1 13.1
 11 1 12.3
 12 1 10.6
 13 1 11.8
 14 1 11.3
 15 1 8.6
 1 2 9.4
 2 2 12.5
 3 2 9.1
 4 2 7.9
 5 2 9.1
 6 2 9.5
 7 2 7.8
 8 2 9.6
 9 2 9.5
 10 2 12.0
 11 2 9.5
 12 2 11.1
 13 2 11.7
 14 2 7.4
 15 2 9.5
