 24 21
 15 19
 22 24
 31 29
 24 18
 42 26
 37 27
 19 33
 32 14
 20 21
 26 20
 5 1
 21 34
 26 14
 37 32
 22 4
 32 19
 23 30
 16 19
 26 25
 10 13
 18 7
 26 20
 8 5
 27 14
 18 20
 12 29
 28 9
 7 15
 30 13
 36 27
 34 15
 33 16
 32 30
 37 27
 21 12
 4 13
 6 8
 22 20
 24 20
 29 25
 14 25
 28 26
 9 7
 23 15
 25 22
 30 25
 24 20
 40 19
 22 18
 24 18
 23 16
 27 15
 28 30
 21 21
 16 9
 22 21
 33 37
 30 23
 27 19
