 1 1 16
 2 1 15
 3 1 23
 4 1 20
 5 1 23
 6 1 21
 7 1 23
 8 1 23
 9 1 18
 10 1 8
 11 1 18
 12 1 20
 13 1 15
 14 1 17
 15 1 6
 16 1 15
 17 1 15
 18 1 7
 19 1 15
 20 1 7
 21 1 13
 22 1 14
 1 2 12
 2 2 17
 3 2 18
 4 2 15
 5 2 15
 6 2 16
 7 2 18
 8 2 27
 9 2 11
 10 2 8
 11 2 11
 12 2 9
 13 2 9
 14 2 17
 15 2 9
 16 2 7
 17 2 15
 18 2 4
 19 2 19
 20 2 3
 21 2 13
 22 2 14
